sua_code_2016,sua_name_2016,sa2_code_2016,sa2_name_2016,area_range,zone,count
2010,Melbourne,211011255,Lysterfield,< 200,Conservation/Limited Use,2
2010,Melbourne,211011255,Lysterfield,< 200,Primary Production,1
2010,Melbourne,211011255,Lysterfield,< 200,Residential,7
2010,Melbourne,211011255,Lysterfield,< 200,Special Use N.E.S,1
2010,Melbourne,211011255,Lysterfield,1000 - 10000,Community/Public Use,6
2010,Melbourne,211011255,Lysterfield,1000 - 10000,Conservation/Limited Use,84
2010,Melbourne,211011255,Lysterfield,1000 - 10000,Infrastructure/Utilities,1
2010,Melbourne,211011255,Lysterfield,1000 - 10000,Primary Production,31
2010,Melbourne,211011255,Lysterfield,1000 - 10000,Residential,681
2010,Melbourne,211011255,Lysterfield,1000 - 10000,Special Use N.E.S,6
2010,Melbourne,211011255,Lysterfield,> 10000,Community/Public Use,4
2010,Melbourne,211011255,Lysterfield,> 10000,Conservation/Limited Use,13
2010,Melbourne,211011255,Lysterfield,> 10000,Infrastructure/Utilities,1
2010,Melbourne,211011255,Lysterfield,> 10000,Primary Production,74
2010,Melbourne,211011255,Lysterfield,> 10000,Residential,4
2010,Melbourne,211011255,Lysterfield,> 10000,Special Use N.E.S,26
2010,Melbourne,211011255,Lysterfield,200 - 400,Community/Public Use,4
2010,Melbourne,211011255,Lysterfield,200 - 400,Conservation/Limited Use,3
2010,Melbourne,211011255,Lysterfield,200 - 400,Residential,14
2010,Melbourne,211011255,Lysterfield,200 - 400,Special Use N.E.S,1
2010,Melbourne,211011255,Lysterfield,400 - 600,Community/Public Use,2
2010,Melbourne,211011255,Lysterfield,400 - 600,Conservation/Limited Use,1
2010,Melbourne,211011255,Lysterfield,400 - 600,Primary Production,1
2010,Melbourne,211011255,Lysterfield,400 - 600,Residential,101
2010,Melbourne,211011255,Lysterfield,600 - 800,Community/Public Use,5
2010,Melbourne,211011255,Lysterfield,600 - 800,Conservation/Limited Use,1
2010,Melbourne,211011255,Lysterfield,600 - 800,Primary Production,1
2010,Melbourne,211011255,Lysterfield,600 - 800,Residential,1018
2010,Melbourne,211011255,Lysterfield,800 - 1000,Primary Production,2
2010,Melbourne,211011255,Lysterfield,800 - 1000,Residential,220
2010,Melbourne,211011256,Rowville - Central,< 200,Business/Commercial,4
2010,Melbourne,211011256,Rowville - Central,< 200,Community/Public Use,3
2010,Melbourne,211011256,Rowville - Central,< 200,Residential,114
2010,Melbourne,211011256,Rowville - Central,1000 - 10000,Business/Commercial,53
2010,Melbourne,211011256,Rowville - Central,1000 - 10000,Community/Public Use,38
2010,Melbourne,211011256,Rowville - Central,1000 - 10000,Residential,242
2010,Melbourne,211011256,Rowville - Central,> 10000,Business/Commercial,10
2010,Melbourne,211011256,Rowville - Central,> 10000,Community/Public Use,19
2010,Melbourne,211011256,Rowville - Central,> 10000,Infrastructure/Utilities,2
2010,Melbourne,211011256,Rowville - Central,> 10000,Mixed Use/Centre,2
2010,Melbourne,211011256,Rowville - Central,> 10000,Residential,7
2010,Melbourne,211011256,Rowville - Central,200 - 400,Business/Commercial,3
2010,Melbourne,211011256,Rowville - Central,200 - 400,Community/Public Use,6
2010,Melbourne,211011256,Rowville - Central,200 - 400,Residential,186
2010,Melbourne,211011256,Rowville - Central,400 - 600,Business/Commercial,2
2010,Melbourne,211011256,Rowville - Central,400 - 600,Community/Public Use,7
2010,Melbourne,211011256,Rowville - Central,400 - 600,Residential,129
2010,Melbourne,211011256,Rowville - Central,600 - 800,Business/Commercial,1
2010,Melbourne,211011256,Rowville - Central,600 - 800,Community/Public Use,8
2010,Melbourne,211011256,Rowville - Central,600 - 800,Residential,3701
2010,Melbourne,211011256,Rowville - Central,800 - 1000,Community/Public Use,4
2010,Melbourne,211011256,Rowville - Central,800 - 1000,Infrastructure/Utilities,2
2010,Melbourne,211011256,Rowville - Central,800 - 1000,Residential,693
2010,Melbourne,211011257,Rowville - North,< 200,Community/Public Use,1
2010,Melbourne,211011257,Rowville - North,< 200,Industrial,1
2010,Melbourne,211011257,Rowville - North,< 200,Residential,13
2010,Melbourne,211011257,Rowville - North,1000 - 10000,Community/Public Use,12
2010,Melbourne,211011257,Rowville - North,1000 - 10000,Industrial,101
2010,Melbourne,211011257,Rowville - North,1000 - 10000,Infrastructure/Utilities,11
2010,Melbourne,211011257,Rowville - North,1000 - 10000,Residential,48
2010,Melbourne,211011257,Rowville - North,1000 - 10000,Transition/Masterplan,3
2010,Melbourne,211011257,Rowville - North,> 10000,Community/Public Use,5
2010,Melbourne,211011257,Rowville - North,> 10000,Industrial,7
2010,Melbourne,211011257,Rowville - North,> 10000,Infrastructure/Utilities,10
2010,Melbourne,211011257,Rowville - North,> 10000,Residential,2
2010,Melbourne,211011257,Rowville - North,> 10000,Transition/Masterplan,5
2010,Melbourne,211011257,Rowville - North,200 - 400,Residential,55
2010,Melbourne,211011257,Rowville - North,400 - 600,Community/Public Use,1
2010,Melbourne,211011257,Rowville - North,400 - 600,Industrial,3
2010,Melbourne,211011257,Rowville - North,400 - 600,Residential,322
2010,Melbourne,211011257,Rowville - North,600 - 800,Community/Public Use,2
2010,Melbourne,211011257,Rowville - North,600 - 800,Infrastructure/Utilities,1
2010,Melbourne,211011257,Rowville - North,600 - 800,Residential,1697
2010,Melbourne,211011257,Rowville - North,800 - 1000,Industrial,4
2010,Melbourne,211011257,Rowville - North,800 - 1000,Residential,219
2010,Melbourne,211011258,Rowville - South,< 200,Community/Public Use,7
2010,Melbourne,211011258,Rowville - South,< 200,Residential,6
2010,Melbourne,211011258,Rowville - South,1000 - 10000,Business/Commercial,2
2010,Melbourne,211011258,Rowville - South,1000 - 10000,Community/Public Use,24
2010,Melbourne,211011258,Rowville - South,1000 - 10000,Industrial,13
2010,Melbourne,211011258,Rowville - South,1000 - 10000,Infrastructure/Utilities,12
2010,Melbourne,211011258,Rowville - South,1000 - 10000,Residential,313
2010,Melbourne,211011258,Rowville - South,1000 - 10000,Special Use N.E.S,3
2010,Melbourne,211011258,Rowville - South,> 10000,Business/Commercial,1
2010,Melbourne,211011258,Rowville - South,> 10000,Community/Public Use,18
2010,Melbourne,211011258,Rowville - South,> 10000,Conservation/Limited Use,1
2010,Melbourne,211011258,Rowville - South,> 10000,Industrial,4
2010,Melbourne,211011258,Rowville - South,> 10000,Infrastructure/Utilities,2
2010,Melbourne,211011258,Rowville - South,> 10000,Primary Production,10
2010,Melbourne,211011258,Rowville - South,> 10000,Residential,1
2010,Melbourne,211011258,Rowville - South,> 10000,Special Use N.E.S,12
2010,Melbourne,211011258,Rowville - South,200 - 400,Business/Commercial,1
2010,Melbourne,211011258,Rowville - South,200 - 400,Community/Public Use,5
2010,Melbourne,211011258,Rowville - South,200 - 400,Infrastructure/Utilities,2
2010,Melbourne,211011258,Rowville - South,200 - 400,Residential,101
2010,Melbourne,211011258,Rowville - South,400 - 600,Community/Public Use,6
2010,Melbourne,211011258,Rowville - South,400 - 600,Residential,766
2010,Melbourne,211011258,Rowville - South,600 - 800,Community/Public Use,7
2010,Melbourne,211011258,Rowville - South,600 - 800,Residential,1897
2010,Melbourne,211011258,Rowville - South,800 - 1000,Community/Public Use,4
2010,Melbourne,211011258,Rowville - South,800 - 1000,Conservation/Limited Use,1
2010,Melbourne,211011258,Rowville - South,800 - 1000,Industrial,2
2010,Melbourne,211011258,Rowville - South,800 - 1000,Infrastructure/Utilities,1
2010,Melbourne,211011258,Rowville - South,800 - 1000,Primary Production,1
2010,Melbourne,211011258,Rowville - South,800 - 1000,Residential,259
2010,Melbourne,211011259,Wantirna,< 200,Business/Commercial,22
2010,Melbourne,211011259,Wantirna,< 200,Community/Public Use,1
2010,Melbourne,211011259,Wantirna,< 200,Infrastructure/Utilities,2
2010,Melbourne,211011259,Wantirna,< 200,Residential,9
2010,Melbourne,211011259,Wantirna,1000 - 10000,Business/Commercial,13
2010,Melbourne,211011259,Wantirna,1000 - 10000,Community/Public Use,62
2010,Melbourne,211011259,Wantirna,1000 - 10000,Conservation/Limited Use,3
2010,Melbourne,211011259,Wantirna,1000 - 10000,Infrastructure/Utilities,15
2010,Melbourne,211011259,Wantirna,1000 - 10000,Residential,193
2010,Melbourne,211011259,Wantirna,> 10000,Community/Public Use,15
2010,Melbourne,211011259,Wantirna,> 10000,Conservation/Limited Use,6
2010,Melbourne,211011259,Wantirna,> 10000,Infrastructure/Utilities,17
2010,Melbourne,211011259,Wantirna,> 10000,Residential,15
2010,Melbourne,211011259,Wantirna,200 - 400,Business/Commercial,1
2010,Melbourne,211011259,Wantirna,200 - 400,Community/Public Use,1
2010,Melbourne,211011259,Wantirna,200 - 400,Infrastructure/Utilities,1
2010,Melbourne,211011259,Wantirna,200 - 400,Residential,166
2010,Melbourne,211011259,Wantirna,400 - 600,Business/Commercial,1
2010,Melbourne,211011259,Wantirna,400 - 600,Community/Public Use,7
2010,Melbourne,211011259,Wantirna,400 - 600,Infrastructure/Utilities,6
2010,Melbourne,211011259,Wantirna,400 - 600,Residential,951
2010,Melbourne,211011259,Wantirna,600 - 800,Community/Public Use,5
2010,Melbourne,211011259,Wantirna,600 - 800,Infrastructure/Utilities,2
2010,Melbourne,211011259,Wantirna,600 - 800,Residential,2649
2010,Melbourne,211011259,Wantirna,800 - 1000,Business/Commercial,1
2010,Melbourne,211011259,Wantirna,800 - 1000,Community/Public Use,3
2010,Melbourne,211011259,Wantirna,800 - 1000,Infrastructure/Utilities,5
2010,Melbourne,211011259,Wantirna,800 - 1000,Residential,658
2010,Melbourne,211011260,Wantirna South,< 200,Business/Commercial,35
2010,Melbourne,211011260,Wantirna South,< 200,Community/Public Use,2
2010,Melbourne,211011260,Wantirna South,< 200,Mixed Use/Centre,1
2010,Melbourne,211011260,Wantirna South,< 200,Residential,13
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Business/Commercial,3
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Community/Public Use,62
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Conservation/Limited Use,5
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Industrial,1
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Infrastructure/Utilities,10
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Mixed Use/Centre,20
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Primary Production,1
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Residential,174
2010,Melbourne,211011260,Wantirna South,1000 - 10000,Special Use N.E.S,1
2010,Melbourne,211011260,Wantirna South,> 10000,Business/Commercial,2
2010,Melbourne,211011260,Wantirna South,> 10000,Community/Public Use,32
2010,Melbourne,211011260,Wantirna South,> 10000,Conservation/Limited Use,3
2010,Melbourne,211011260,Wantirna South,> 10000,Industrial,3
2010,Melbourne,211011260,Wantirna South,> 10000,Infrastructure/Utilities,3
2010,Melbourne,211011260,Wantirna South,> 10000,Mixed Use/Centre,5
2010,Melbourne,211011260,Wantirna South,> 10000,Primary Production,6
2010,Melbourne,211011260,Wantirna South,> 10000,Residential,14
2010,Melbourne,211011260,Wantirna South,> 10000,Special Use N.E.S,6
2010,Melbourne,211011260,Wantirna South,200 - 400,Business/Commercial,13
2010,Melbourne,211011260,Wantirna South,200 - 400,Community/Public Use,4
2010,Melbourne,211011260,Wantirna South,200 - 400,Residential,155
2010,Melbourne,211011260,Wantirna South,400 - 600,Business/Commercial,2
2010,Melbourne,211011260,Wantirna South,400 - 600,Community/Public Use,4
2010,Melbourne,211011260,Wantirna South,400 - 600,Conservation/Limited Use,1
2010,Melbourne,211011260,Wantirna South,400 - 600,Mixed Use/Centre,1
2010,Melbourne,211011260,Wantirna South,400 - 600,Residential,342
2010,Melbourne,211011260,Wantirna South,600 - 800,Business/Commercial,1
2010,Melbourne,211011260,Wantirna South,600 - 800,Community/Public Use,7
2010,Melbourne,211011260,Wantirna South,600 - 800,Infrastructure/Utilities,2
2010,Melbourne,211011260,Wantirna South,600 - 800,Residential,3825
2010,Melbourne,211011260,Wantirna South,800 - 1000,Business/Commercial,1
2010,Melbourne,211011260,Wantirna South,800 - 1000,Community/Public Use,4
2010,Melbourne,211011260,Wantirna South,800 - 1000,Conservation/Limited Use,1
2010,Melbourne,211011260,Wantirna South,800 - 1000,Infrastructure/Utilities,1
2010,Melbourne,211011260,Wantirna South,800 - 1000,Residential,791
2010,Melbourne,211011446,Boronia,< 200,Business/Commercial,45
2010,Melbourne,211011446,Boronia,< 200,Community/Public Use,1
2010,Melbourne,211011446,Boronia,< 200,Infrastructure/Utilities,2
2010,Melbourne,211011446,Boronia,< 200,Mixed Use/Centre,4
2010,Melbourne,211011446,Boronia,< 200,Residential,40
2010,Melbourne,211011446,Boronia,1000 - 10000,Business/Commercial,20
2010,Melbourne,211011446,Boronia,1000 - 10000,Community/Public Use,46
2010,Melbourne,211011446,Boronia,1000 - 10000,Conservation/Limited Use,8
2010,Melbourne,211011446,Boronia,1000 - 10000,Industrial,89
2010,Melbourne,211011446,Boronia,1000 - 10000,Infrastructure/Utilities,25
2010,Melbourne,211011446,Boronia,1000 - 10000,Mixed Use/Centre,5
2010,Melbourne,211011446,Boronia,1000 - 10000,Residential,1292
2010,Melbourne,211011446,Boronia,1000 - 10000,Special Use N.E.S,1
2010,Melbourne,211011446,Boronia,> 10000,Business/Commercial,1
2010,Melbourne,211011446,Boronia,> 10000,Community/Public Use,16
2010,Melbourne,211011446,Boronia,> 10000,Industrial,7
2010,Melbourne,211011446,Boronia,> 10000,Infrastructure/Utilities,7
2010,Melbourne,211011446,Boronia,> 10000,Residential,10
2010,Melbourne,211011446,Boronia,> 10000,Special Use N.E.S,3
2010,Melbourne,211011446,Boronia,200 - 400,Business/Commercial,52
2010,Melbourne,211011446,Boronia,200 - 400,Community/Public Use,28
2010,Melbourne,211011446,Boronia,200 - 400,Industrial,1
2010,Melbourne,211011446,Boronia,200 - 400,Infrastructure/Utilities,1
2010,Melbourne,211011446,Boronia,200 - 400,Residential,272
2010,Melbourne,211011446,Boronia,400 - 600,Business/Commercial,5
2010,Melbourne,211011446,Boronia,400 - 600,Community/Public Use,2
2010,Melbourne,211011446,Boronia,400 - 600,Industrial,2
2010,Melbourne,211011446,Boronia,400 - 600,Infrastructure/Utilities,2
2010,Melbourne,211011446,Boronia,400 - 600,Residential,409
2010,Melbourne,211011446,Boronia,600 - 800,Business/Commercial,7
2010,Melbourne,211011446,Boronia,600 - 800,Community/Public Use,14
2010,Melbourne,211011446,Boronia,600 - 800,Industrial,2
2010,Melbourne,211011446,Boronia,600 - 800,Infrastructure/Utilities,2
2010,Melbourne,211011446,Boronia,600 - 800,Mixed Use/Centre,1
2010,Melbourne,211011446,Boronia,600 - 800,Residential,2930
2010,Melbourne,211011446,Boronia,800 - 1000,Business/Commercial,24
2010,Melbourne,211011446,Boronia,800 - 1000,Community/Public Use,16
2010,Melbourne,211011446,Boronia,800 - 1000,Industrial,10
2010,Melbourne,211011446,Boronia,800 - 1000,Infrastructure/Utilities,1
2010,Melbourne,211011446,Boronia,800 - 1000,Mixed Use/Centre,2
2010,Melbourne,211011446,Boronia,800 - 1000,Residential,1184
2010,Melbourne,211011447,Ferntree Gully (North),< 200,Business/Commercial,12
2010,Melbourne,211011447,Ferntree Gully (North),< 200,Infrastructure/Utilities,2
2010,Melbourne,211011447,Ferntree Gully (North),< 200,Residential,28
2010,Melbourne,211011447,Ferntree Gully (North),1000 - 10000,Business/Commercial,33
2010,Melbourne,211011447,Ferntree Gully (North),1000 - 10000,Community/Public Use,30
2010,Melbourne,211011447,Ferntree Gully (North),1000 - 10000,Conservation/Limited Use,1
2010,Melbourne,211011447,Ferntree Gully (North),1000 - 10000,Industrial,8
2010,Melbourne,211011447,Ferntree Gully (North),1000 - 10000,Infrastructure/Utilities,28
2010,Melbourne,211011447,Ferntree Gully (North),1000 - 10000,Mixed Use/Centre,4
2010,Melbourne,211011447,Ferntree Gully (North),1000 - 10000,Residential,1095
2010,Melbourne,211011447,Ferntree Gully (North),1000 - 10000,Special Use N.E.S,2
2010,Melbourne,211011447,Ferntree Gully (North),> 10000,Community/Public Use,18
2010,Melbourne,211011447,Ferntree Gully (North),> 10000,Infrastructure/Utilities,3
2010,Melbourne,211011447,Ferntree Gully (North),> 10000,Residential,7
2010,Melbourne,211011447,Ferntree Gully (North),> 10000,Special Use N.E.S,3
2010,Melbourne,211011447,Ferntree Gully (North),200 - 400,Business/Commercial,20
2010,Melbourne,211011447,Ferntree Gully (North),200 - 400,Community/Public Use,2
2010,Melbourne,211011447,Ferntree Gully (North),200 - 400,Infrastructure/Utilities,3
2010,Melbourne,211011447,Ferntree Gully (North),200 - 400,Mixed Use/Centre,6
2010,Melbourne,211011447,Ferntree Gully (North),200 - 400,Residential,226
2010,Melbourne,211011447,Ferntree Gully (North),400 - 600,Business/Commercial,11
2010,Melbourne,211011447,Ferntree Gully (North),400 - 600,Infrastructure/Utilities,4
2010,Melbourne,211011447,Ferntree Gully (North),400 - 600,Residential,342
2010,Melbourne,211011447,Ferntree Gully (North),600 - 800,Business/Commercial,5
2010,Melbourne,211011447,Ferntree Gully (North),600 - 800,Community/Public Use,7
2010,Melbourne,211011447,Ferntree Gully (North),600 - 800,Infrastructure/Utilities,4
2010,Melbourne,211011447,Ferntree Gully (North),600 - 800,Mixed Use/Centre,1
2010,Melbourne,211011447,Ferntree Gully (North),600 - 800,Residential,1858
2010,Melbourne,211011447,Ferntree Gully (North),800 - 1000,Business/Commercial,8
2010,Melbourne,211011447,Ferntree Gully (North),800 - 1000,Community/Public Use,2
2010,Melbourne,211011447,Ferntree Gully (North),800 - 1000,Industrial,2
2010,Melbourne,211011447,Ferntree Gully (North),800 - 1000,Infrastructure/Utilities,1
2010,Melbourne,211011447,Ferntree Gully (North),800 - 1000,Mixed Use/Centre,1
2010,Melbourne,211011447,Ferntree Gully (North),800 - 1000,Residential,708
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,< 200,Business/Commercial,54
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,< 200,Community/Public Use,2
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,< 200,Industrial,2
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,< 200,Infrastructure/Utilities,20
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,< 200,Residential,14
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,1000 - 10000,Business/Commercial,66
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,1000 - 10000,Community/Public Use,52
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,1000 - 10000,Industrial,57
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,1000 - 10000,Infrastructure/Utilities,27
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,1000 - 10000,Primary Production,1
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,1000 - 10000,Residential,845
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,1000 - 10000,Special Use N.E.S,2
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Business/Commercial,4
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Community/Public Use,21
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Conservation/Limited Use,1
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Industrial,6
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Infrastructure/Utilities,8
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Primary Production,6
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Residential,6
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Special Use N.E.S,2
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,> 10000,Transition/Masterplan,2
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,200 - 400,Business/Commercial,25
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,200 - 400,Community/Public Use,6
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,200 - 400,Industrial,11
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,200 - 400,Infrastructure/Utilities,9
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,200 - 400,Residential,128
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,200 - 400,Special Use N.E.S,1
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,400 - 600,Business/Commercial,24
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,400 - 600,Community/Public Use,7
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,400 - 600,Industrial,3
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,400 - 600,Infrastructure/Utilities,4
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,400 - 600,Residential,241
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,600 - 800,Business/Commercial,13
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,600 - 800,Community/Public Use,63
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,600 - 800,Residential,2985
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,800 - 1000,Business/Commercial,6
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,800 - 1000,Community/Public Use,9
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,800 - 1000,Conservation/Limited Use,1
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,800 - 1000,Industrial,15
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,800 - 1000,Infrastructure/Utilities,2
2010,Melbourne,211011448,Ferntree Gully (South) - Upper Ferntree Gul,800 - 1000,Residential,859
2010,Melbourne,211011449,The Basin,< 200,Business/Commercial,11
2010,Melbourne,211011449,The Basin,< 200,Community/Public Use,2
2010,Melbourne,211011449,The Basin,< 200,Residential,8
2010,Melbourne,211011449,The Basin,1000 - 10000,Business/Commercial,2
2010,Melbourne,211011449,The Basin,1000 - 10000,Community/Public Use,40
2010,Melbourne,211011449,The Basin,1000 - 10000,Conservation/Limited Use,63
2010,Melbourne,211011449,The Basin,1000 - 10000,Primary Production,1
2010,Melbourne,211011449,The Basin,1000 - 10000,Residential,807
2010,Melbourne,211011449,The Basin,> 10000,Community/Public Use,7
2010,Melbourne,211011449,The Basin,> 10000,Conservation/Limited Use,38
2010,Melbourne,211011449,The Basin,> 10000,Primary Production,4
2010,Melbourne,211011449,The Basin,> 10000,Residential,2
2010,Melbourne,211011449,The Basin,> 10000,Special Use N.E.S,4
2010,Melbourne,211011449,The Basin,200 - 400,Business/Commercial,8
2010,Melbourne,211011449,The Basin,200 - 400,Community/Public Use,1
2010,Melbourne,211011449,The Basin,200 - 400,Conservation/Limited Use,1
2010,Melbourne,211011449,The Basin,200 - 400,Residential,21
2010,Melbourne,211011449,The Basin,200 - 400,Special Use N.E.S,1
2010,Melbourne,211011449,The Basin,400 - 600,Business/Commercial,2
2010,Melbourne,211011449,The Basin,400 - 600,Community/Public Use,1
2010,Melbourne,211011449,The Basin,400 - 600,Residential,32
2010,Melbourne,211011449,The Basin,600 - 800,Community/Public Use,1
2010,Melbourne,211011449,The Basin,600 - 800,Residential,334
2010,Melbourne,211011449,The Basin,800 - 1000,Business/Commercial,2
2010,Melbourne,211011449,The Basin,800 - 1000,Community/Public Use,2
2010,Melbourne,211011449,The Basin,800 - 1000,Conservation/Limited Use,1
2010,Melbourne,211011449,The Basin,800 - 1000,Residential,319
2010,Melbourne,211021261,Donvale - Park Orchards,< 200,Business/Commercial,2
2010,Melbourne,211021261,Donvale - Park Orchards,< 200,Community/Public Use,10
2010,Melbourne,211021261,Donvale - Park Orchards,< 200,Infrastructure/Utilities,2
2010,Melbourne,211021261,Donvale - Park Orchards,< 200,Mixed Use/Centre,3
2010,Melbourne,211021261,Donvale - Park Orchards,< 200,Residential,64
2010,Melbourne,211021261,Donvale - Park Orchards,1000 - 10000,Community/Public Use,92
2010,Melbourne,211021261,Donvale - Park Orchards,1000 - 10000,Conservation/Limited Use,45
2010,Melbourne,211021261,Donvale - Park Orchards,1000 - 10000,Infrastructure/Utilities,14
2010,Melbourne,211021261,Donvale - Park Orchards,1000 - 10000,Mixed Use/Centre,1
2010,Melbourne,211021261,Donvale - Park Orchards,1000 - 10000,Residential,2586
2010,Melbourne,211021261,Donvale - Park Orchards,> 10000,Community/Public Use,31
2010,Melbourne,211021261,Donvale - Park Orchards,> 10000,Conservation/Limited Use,82
2010,Melbourne,211021261,Donvale - Park Orchards,> 10000,Infrastructure/Utilities,3
2010,Melbourne,211021261,Donvale - Park Orchards,> 10000,Residential,30
2010,Melbourne,211021261,Donvale - Park Orchards,> 10000,Special Use N.E.S,1
2010,Melbourne,211021261,Donvale - Park Orchards,200 - 400,Business/Commercial,28
2010,Melbourne,211021261,Donvale - Park Orchards,200 - 400,Community/Public Use,11
2010,Melbourne,211021261,Donvale - Park Orchards,200 - 400,Infrastructure/Utilities,4
2010,Melbourne,211021261,Donvale - Park Orchards,200 - 400,Residential,249
2010,Melbourne,211021261,Donvale - Park Orchards,400 - 600,Business/Commercial,1
2010,Melbourne,211021261,Donvale - Park Orchards,400 - 600,Community/Public Use,7
2010,Melbourne,211021261,Donvale - Park Orchards,400 - 600,Infrastructure/Utilities,3
2010,Melbourne,211021261,Donvale - Park Orchards,400 - 600,Residential,183
2010,Melbourne,211021261,Donvale - Park Orchards,600 - 800,Community/Public Use,4
2010,Melbourne,211021261,Donvale - Park Orchards,600 - 800,Infrastructure/Utilities,2
2010,Melbourne,211021261,Donvale - Park Orchards,600 - 800,Residential,1370
2010,Melbourne,211021261,Donvale - Park Orchards,800 - 1000,Community/Public Use,3
2010,Melbourne,211021261,Donvale - Park Orchards,800 - 1000,Conservation/Limited Use,1
2010,Melbourne,211021261,Donvale - Park Orchards,800 - 1000,Infrastructure/Utilities,1
2010,Melbourne,211021261,Donvale - Park Orchards,800 - 1000,Mixed Use/Centre,1
2010,Melbourne,211021261,Donvale - Park Orchards,800 - 1000,Residential,448
2010,Melbourne,211021262,Warrandyte - Wonga Park,< 200,Business/Commercial,2
2010,Melbourne,211021262,Warrandyte - Wonga Park,< 200,Community/Public Use,1
2010,Melbourne,211021262,Warrandyte - Wonga Park,< 200,Conservation/Limited Use,3
2010,Melbourne,211021262,Warrandyte - Wonga Park,< 200,Infrastructure/Utilities,2
2010,Melbourne,211021262,Warrandyte - Wonga Park,< 200,Residential,15
2010,Melbourne,211021262,Warrandyte - Wonga Park,1000 - 10000,Business/Commercial,9
2010,Melbourne,211021262,Warrandyte - Wonga Park,1000 - 10000,Community/Public Use,37
2010,Melbourne,211021262,Warrandyte - Wonga Park,1000 - 10000,Conservation/Limited Use,339
2010,Melbourne,211021262,Warrandyte - Wonga Park,1000 - 10000,Infrastructure/Utilities,2
2010,Melbourne,211021262,Warrandyte - Wonga Park,1000 - 10000,Primary Production,3
2010,Melbourne,211021262,Warrandyte - Wonga Park,1000 - 10000,Residential,1914
2010,Melbourne,211021262,Warrandyte - Wonga Park,> 10000,Community/Public Use,18
2010,Melbourne,211021262,Warrandyte - Wonga Park,> 10000,Conservation/Limited Use,607
2010,Melbourne,211021262,Warrandyte - Wonga Park,> 10000,Infrastructure/Utilities,1
