,state,division_name,polling_place_name,premises_suburb,latitude,longitude,geom
2274,NSW,Reid,Ashfield REID PPVC,ASHFIELD,-33.8889231,151.1242865,POINT (-33.8889231 151.1242865)
2276,NSW,Reid,BLV Reid PPVC,PARRAMATTA,-33.8149654,151.0063859,POINT (-33.8149654 151.0063859)
2277,NSW,Reid,Breakfast Point,MORTLAKE,-33.8463803,151.1074328,POINT (-33.8463803 151.1074328)
2278,NSW,Reid,Burwood,BURWOOD,-33.8773365,151.0996115,POINT (-33.8773365 151.0996115)
2279,NSW,Reid,Burwood East,CROYDON,-33.8757,151.113,POINT (-33.8757 151.113)
2280,NSW,Reid,Burwood Park,BURWOOD,-33.87198,151.10402,POINT (-33.87198 151.10402)
2281,NSW,Reid,Central Sydney REID PPVC,HAYMARKET,-33.8825375,151.2062488,POINT (-33.8825375 151.2062488)
2282,NSW,Reid,Chiswick,RUSSELL LEA,-33.8541,151.139,POINT (-33.8541 151.139)
2283,NSW,Reid,Concord,CONCORD,-33.864,151.0945,POINT (-33.864 151.0945)
2284,NSW,Reid,Concord City,CONCORD,-33.8545749,151.103993,POINT (-33.8545749 151.103993)
2285,NSW,Reid,Concord East,CONCORD,-33.8634,151.107,POINT (-33.8634 151.107)
2286,NSW,Reid,Concord North,CONCORD WEST,-33.8397,151.086,POINT (-33.8397 151.086)
2287,NSW,Reid,Concord REID PPVC,CONCORD,-33.8675778,151.1069154,POINT (-33.8675778 151.1069154)
2288,NSW,Reid,Concord West,CONCORD WEST,-33.8456,151.089,POINT (-33.8456 151.089)
2289,NSW,Reid,Croydon (Reid),CROYDON,-33.8837794,151.1103434,POINT (-33.8837794 151.1103434)
2290,NSW,Reid,Croydon North,CROYDON,-33.8800843,151.1150161,POINT (-33.8800843 151.1150161)
2291,NSW,Reid,Croydon South (Reid),CROYDON,-33.8871,151.114511,POINT (-33.8871 151.114511)
2292,NSW,Reid,Divisional Office (PREPOLL),PARRAMATTA,-33.872798,151.094104,POINT (-33.872798 151.094104)
2293,NSW,Reid,Drummoyne,DRUMMOYNE,-33.8561,151.153,POINT (-33.8561 151.153)
2294,NSW,Reid,Drummoyne East,DRUMMOYNE,-33.8499,151.154,POINT (-33.8499 151.154)
2295,NSW,Reid,Drummoyne North,DRUMMOYNE,-33.851238,151.15271,POINT (-33.851238 151.15271)
2296,NSW,Reid,Enfield (Reid),ENFIELD,-33.8893,151.094,POINT (-33.8893 151.094)
2297,NSW,Reid,Five Dock,FIVE DOCK,-33.8667,151.128,POINT (-33.8667 151.128)
2298,NSW,Reid,Five Dock Central,FIVE DOCK,-33.868765,151.128655,POINT (-33.868765 151.128655)
2299,NSW,Reid,Five Dock East,FIVE DOCK,-33.8630818,151.132813,POINT (-33.8630818 151.132813)
2300,NSW,Reid,Flemington,HOMEBUSH WEST,-33.8658,151.067,POINT (-33.8658 151.067)
2301,NSW,Reid,Homebush,HOMEBUSH,-33.8673591,151.0851029,POINT (-33.8673591 151.0851029)
2302,NSW,Reid,Homebush North,NORTH STRATHFIELD,-33.8590269,151.0873602,POINT (-33.8590269 151.0873602)
2303,NSW,Reid,Lidcombe (Reid),LIDCOMBE,-33.860616,151.0472488,POINT (-33.860616 151.0472488)
2304,NSW,Reid,Lidcombe South (Reid),LIDCOMBE,-33.8654,151.045,POINT (-33.8654 151.045)
2305,NSW,Reid,Mortlake,CONCORD,-33.8495,151.104,POINT (-33.8495 151.104)
2306,NSW,Reid,Newington,NEWINGTON,-33.8409,151.055,POINT (-33.8409 151.055)
2307,NSW,Reid,Newington North,NEWINGTON,-33.8332966,151.0570939,POINT (-33.8332966 151.0570939)
2308,NSW,Reid,Rhodes,RHODES,-33.8269,151.089,POINT (-33.8269 151.089)
2309,NSW,Reid,Russell Lea,RUSSELL LEA,-33.8613,151.142,POINT (-33.8613 151.142)
2310,NSW,Reid,Silverwater (Reid),AUBURN,-33.841564,151.038377,POINT (-33.841564 151.038377)
2311,NSW,Reid,Strathfield,STRATHFIELD,-33.8744,151.083,POINT (-33.8744 151.083)
2312,NSW,Reid,Strathfield Central,STRATHFIELD,-33.8795903,151.0818069,POINT (-33.8795903 151.0818069)
2313,NSW,Reid,Strathfield North,CONCORD WEST,-33.8548,151.092,POINT (-33.8548 151.092)
2314,NSW,Reid,Strathfield South (Reid),STRATHFIELD SOUTH,-33.890936,151.084743,POINT (-33.890936 151.084743)
2315,NSW,Reid,Strathfield West,STRATHFIELD,-33.8770154,151.0704345,POINT (-33.8770154 151.0704345)
2316,NSW,Reid,Sydney (Reid),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
2317,NSW,Reid,Sydney REID PPVC,SYDNEY,-33.8638565,151.2092587,POINT (-33.8638565 151.2092587)
2318,NSW,Reid,Wentworth Point,WENTWORTH POINT,-33.8319,151.074,POINT (-33.8319 151.074)
2319,NSW,Richmond,Ballina,BALLINA,-28.8676,153.565,POINT (-28.8676 153.565)
2320,NSW,Richmond,Ballina East,BALLINA EAST,-28.850835,153.5869075,POINT (-28.850835 153.5869075)
2321,NSW,Richmond,Ballina North,BALLINA,-28.8435477,153.543193,POINT (-28.8435477 153.543193)
2322,NSW,Richmond,Ballina RICHMOND PPVC,BALLINA,-28.8706917,153.5618694,POINT (-28.8706917 153.5618694)
2323,NSW,Richmond,Ballina West,BALLINA,-28.8622085,153.5308355,POINT (-28.8622085 153.5308355)
2324,NSW,Richmond,Bangalow,BANGALOW,-28.6859,153.526,POINT (-28.6859 153.526)
2325,NSW,Richmond,Banora Point,BANORA POINT,-28.2159811,153.5262101,POINT (-28.2159811 153.5262101)
2326,NSW,Richmond,Banora Point North,BANORA POINT,-28.2102248,153.5364813,POINT (-28.2102248 153.5364813)
2327,NSW,Richmond,Banora Point South,BANORA POINT,-28.2225,153.545,POINT (-28.2225 153.545)
2328,NSW,Richmond,Banora Point West,BANORA POINT,-28.215881,153.5254489,POINT (-28.215881 153.5254489)
2329,NSW,Richmond,Bilambil,BILAMBIL,-28.224,153.468,POINT (-28.224 153.468)
2330,NSW,Richmond,Billinudgel,BILLINUDGEL,-28.5045,153.525,POINT (-28.5045 153.525)
2331,NSW,Richmond,BLV Richmond PPVC,TWEED HEADS,-28.1725966,153.5419909,POINT (-28.1725966 153.5419909)
2332,NSW,Richmond,Bogangar,BOGANGAR,-28.3389,153.572,POINT (-28.3389 153.572)
2333,NSW,Richmond,Brunswick Heads,BRUNSWICK HEADS,-28.541239,153.550842,POINT (-28.541239 153.550842)
2334,NSW,Richmond,Burringbar,BURRINGBAR,-28.4342627,153.4735297,POINT (-28.4342627 153.4735297)
2335,NSW,Richmond,Byron Bay,BYRON BAY,-28.6475,153.614,POINT (-28.6475 153.614)
2336,NSW,Richmond,Byron Bay PPVC,BYRON BAY,-28.646659,153.6199432,POINT (-28.646659 153.6199432)
2337,NSW,Richmond,Byron Bay South,BYRON BAY,-28.6671,153.616,POINT (-28.6671 153.616)
2338,NSW,Richmond,Casuarina,CASUARINA,-28.296226,153.5706983,POINT (-28.296226 153.5706983)
2339,NSW,Richmond,Casuarina PPVC,CASUARINA,-28.3034376,153.5695769,POINT (-28.3034376 153.5695769)
2340,NSW,Richmond,Chillingham,CHILLINGHAM,-28.3136,153.277,POINT (-28.3136 153.277)
2341,NSW,Richmond,Chinderah,CHINDERAH,-28.22801,153.5569871,POINT (-28.22801 153.5569871)
2342,NSW,Richmond,Condong,CONDONG,-28.3138449,153.4356286,POINT (-28.3138449 153.4356286)
2343,NSW,Richmond,Coorabell,COORABELL,-28.6262791,153.4884761,POINT (-28.6262791 153.4884761)
2344,NSW,Richmond,Crabbes Creek,CRABBES CREEK,-28.4572,153.497,POINT (-28.4572 153.497)
2345,NSW,Richmond,Crystal Creek,CRYSTAL CREEK,-28.3072,153.307,POINT (-28.3072 153.307)
2346,NSW,Richmond,Divisional Office (PREPOLL),TWEED HEADS,-28.1726638,153.5427451,POINT (-28.1726638 153.5427451)
2347,NSW,Richmond,Dungay,DUNGAY,-28.2853306,153.3755577,POINT (-28.2853306 153.3755577)
2348,NSW,Richmond,Durrumbul,MAIN ARM,-28.5232178,153.4445306,POINT (-28.5232178 153.4445306)
2349,NSW,Richmond,Eureka,EUREKA,-28.6878,153.439,POINT (-28.6878 153.439)
2350,NSW,Richmond,Ewingsdale,EWINGSDALE,-28.655369,153.5676872,POINT (-28.655369 153.5676872)
2352,NSW,Richmond,Federal,FEDERAL,-28.6505797,153.4553289,POINT (-28.6505797 153.4553289)
2353,NSW,Richmond,Fernleigh,FERNLEIGH,-28.7675087,153.4985623,POINT (-28.7675087 153.4985623)
2354,NSW,Richmond,Hastings Point,HASTINGS POINT,-28.3562,153.573,POINT (-28.3562 153.573)
2355,NSW,Richmond,Kingscliff,KINGSCLIFF,-28.2568977,153.5768637,POINT (-28.2568977 153.5768637)
2356,NSW,Richmond,Kingscliff South,KINGSCLIFF,-28.26538,153.56835,POINT (-28.26538 153.56835)
2357,NSW,Richmond,Lennox Head,LENNOX HEAD,-28.7943,153.591,POINT (-28.7943 153.591)
2358,NSW,Richmond,Mullumbimby,MULLUMBIMBY,-28.5486,153.496,POINT (-28.5486 153.496)
2359,NSW,Richmond,Mullumbimby South,MULLUMBIMBY,-28.5577032,153.4968025,POINT (-28.5577032 153.4968025)
2360,NSW,Richmond,Murwillumbah,MURWILLUMBAH,-28.3297405,153.3912957,POINT (-28.3297405 153.3912957)
2361,NSW,Richmond,Murwillumbah East,MURWILLUMBAH,-28.3242912,153.4052646,POINT (-28.3242912 153.4052646)
2362,NSW,Richmond,Murwillumbah PPVC,MURWILLUMBAH,-28.3269496,153.3973872,POINT (-28.3269496 153.3973872)
2363,NSW,Richmond,Murwillumbah West,MURWILLUMBAH,-28.333,153.359,POINT (-28.333 153.359)
2364,NSW,Richmond,Newrybar,NEWRYBAR,-28.7178,153.532,POINT (-28.7178 153.532)
2365,NSW,Richmond,Ocean Shores,OCEAN SHORES,-28.5251248,153.5456567,POINT (-28.5251248 153.5456567)
2366,NSW,Richmond,Ocean Shores North,OCEAN SHORES,-28.4964984,153.5339994,POINT (-28.4964984 153.5339994)
2367,NSW,Richmond,Pottsville,POTTSVILLE,-28.3929654,153.5625286,POINT (-28.3929654 153.5625286)
2368,NSW,Richmond,Pottsville Beach,POTTSVILLE,-28.3776,153.568,POINT (-28.3776 153.568)
2369,NSW,Richmond,Skennars Head,SKENNARS HEAD,-28.83031,153.60096,POINT (-28.83031 153.60096)
2375,NSW,Richmond,Special Hospital Team 6,TWEED HEADS,-28.1686013,153.5397468,POINT (-28.1686013 153.5397468)
2376,NSW,Richmond,Stokers Siding,STOKERS SIDING,-28.3939344,153.4040183,POINT (-28.3939344 153.4040183)
2377,NSW,Richmond,Suffolk Park,SUFFOLK PARK,-28.6906,153.613,POINT (-28.6906 153.613)
2378,NSW,Richmond,Sydney (Richmond),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
2379,NSW,Richmond,Terranora,TERRANORA,-28.2407,153.498,POINT (-28.2407 153.498)
2380,NSW,Richmond,Tintenbar,TINTENBAR,-28.794984,153.5006459,POINT (-28.794984 153.5006459)
2381,NSW,Richmond,Tumbulgum,TUMBULGUM,-28.2771277,153.4606878,POINT (-28.2771277 153.4606878)
2382,NSW,Richmond,Tweed Heads,TWEED HEADS,-28.1695795,153.5421435,POINT (-28.1695795 153.5421435)
2383,NSW,Richmond,Tweed Heads Central,TWEED HEADS,-28.1767,153.544,POINT (-28.1767 153.544)
2384,NSW,Richmond,Tweed Heads RICHMOND PPVC,TWEED HEADS,-28.1746411,153.5416326,POINT (-28.1746411 153.5416326)
2385,NSW,Richmond,Tweed Heads South,TWEED HEADS SOUTH,-28.1963935,153.5407493,POINT (-28.1963935 153.5407493)
2386,NSW,Richmond,Tweed Heads South PPVC,TWEED HEADS SOUTH,-28.1986404,153.5433137,POINT (-28.1986404 153.5433137)
2387,NSW,Richmond,Tweed Heads West,TWEED HEADS WEST,-28.1976,153.506,POINT (-28.1976 153.506)
2388,NSW,Richmond,Tyalgum,TYALGUM,-28.3544596,153.2045364,POINT (-28.3544596 153.2045364)
2389,NSW,Richmond,Wilsons Creek,WILSONS CREEK,-28.5714812,153.4255172,POINT (-28.5714812 153.4255172)
2390,NSW,Riverina,Alectown,ALECTOWN,-32.9328,148.24,POINT (-32.9328 148.24)
2391,NSW,Riverina,Ardlethan,ARDLETHAN,-34.3564,146.902,POINT (-34.3564 146.902)
2392,NSW,Riverina,Ariah Park,ARIAH PARK,-34.3477,147.22,POINT (-34.3477 147.22)
2393,NSW,Riverina,Ashmont,ASHMONT,-35.125,147.332,POINT (-35.125 147.332)
2394,NSW,Riverina,Barmedman,BARMEDMAN,-34.1486092,147.385065,POINT (-34.1486092 147.385065)
2395,NSW,Riverina,Bedgerabong,BEDGERABONG,-33.3623,147.678,POINT (-33.3623 147.678)
2396,NSW,Riverina,Billimari,BILLIMARI,-33.6809,148.616,POINT (-33.6809 148.616)
2397,NSW,Riverina,BLV Riverina PPVC,WAGGA WAGGA,-34.747113,146.552423,POINT (-34.747113 146.552423)
2398,NSW,Riverina,Bogan Gate,BOGAN GATE,-33.1054887,147.7979378,POINT (-33.1054887 147.7979378)
2399,NSW,Riverina,Bribbaree,BRIBBAREE,-34.119592,147.875631,POINT (-34.119592 147.875631)
2400,NSW,Riverina,Caragabal,CARAGABAL,-33.8459,147.74,POINT (-33.8459 147.74)
2401,NSW,Riverina,Charles Sturt University,CHARLES STURT UNIVERSITY,-35.0569,147.349,POINT (-35.0569 147.349)
2402,NSW,Riverina,Collingullie,COLLINGULLIE,-35.0890378,147.1288173,POINT (-35.0890378 147.1288173)
2403,NSW,Riverina,Coolac,COOLAC,-34.9253,148.165,POINT (-34.9253 148.165)
2404,NSW,Riverina,Coolamon,COOLAMON,-34.8203418,147.1997581,POINT (-34.8203418 147.1997581)
2405,NSW,Riverina,Cootamundra,COOTAMUNDRA,-34.6384,148.027,POINT (-34.6384 148.027)
2406,NSW,Riverina,Cootamundra PPVC,COOTAMUNDRA,-34.6364693,148.0287714,POINT (-34.6364693 148.0287714)
2407,NSW,Riverina,Cootamundra West,COOTAMUNDRA,-34.6355,148.019,POINT (-34.6355 148.019)
2408,NSW,Riverina,Cowra,COWRA,-33.8344,148.692,POINT (-33.8344 148.692)
2409,NSW,Riverina,Cowra North,COWRA,-33.8278,148.688,POINT (-33.8278 148.688)
2410,NSW,Riverina,Cowra PPVC,COWRA,-33.8363756,148.6937145,POINT (-33.8363756 148.6937145)
2411,NSW,Riverina,Cowra West,COWRA,-33.8361,148.659,POINT (-33.8361 148.659)
2412,NSW,Riverina,Divisional Office (PREPOLL),WAGGA WAGGA,-35.1110543,147.3704928,POINT (-35.1110543 147.3704928)
2413,NSW,Riverina,Euberta,EUBERTA,-35.0588,147.196,POINT (-35.0588 147.196)
2414,NSW,Riverina,Forbes,FORBES,-35.1436,147.381,POINT (-35.1436 147.381)
2415,NSW,Riverina,Forbes North,FORBES,-33.3629226,148.0115409,POINT (-33.3629226 148.0115409)
2416,NSW,Riverina,Forbes PPVC,FORBES,-33.3851989,148.0083992,POINT (-33.3851989 148.0083992)
2417,NSW,Riverina,Forbes South,FORBES,-33.3916521,148.0122682,POINT (-33.3916521 148.0122682)
2418,NSW,Riverina,Forest Hill,FOREST HILL,-35.1482,147.467,POINT (-35.1482 147.467)
2420,NSW,Riverina,Ganmain,GANMAIN,-34.7967,147.039,POINT (-34.7967 147.039)
2421,NSW,Riverina,Glenfield Park,GLENFIELD PARK,-35.1370474,147.3334927,POINT (-35.1370474 147.3334927)
2422,NSW,Riverina,Gooloogong,GOOLOOGONG,-33.6134,148.433,POINT (-33.6134 148.433)
2423,NSW,Riverina,Greenethorpe,GREENETHORPE,-33.9952,148.405,POINT (-33.9952 148.405)
2424,NSW,Riverina,Grenfell,GRENFELL,-33.8945,148.155,POINT (-33.8945 148.155)
2425,NSW,Riverina,Gundagai,GUNDAGAI,-35.0577,148.1,POINT (-35.0577 148.1)
2426,NSW,Riverina,Gundagai South,GUNDAGAI SOUTH,-35.080097,148.103449,POINT (-35.080097 148.103449)
2427,NSW,Riverina,Harden,HARDEN,-34.5522,148.364,POINT (-34.5522 148.364)
2428,NSW,Riverina,Illabo,ILLABO,-34.8136,147.74,POINT (-34.8136 147.74)
2429,NSW,Riverina,Jugiong,JUGIONG,-34.8239,148.3343,POINT (-34.8239 148.3343)
2430,NSW,Riverina,Junee,JUNEE,-34.8680882,147.5821642,POINT (-34.8680882 147.5821642)
2431,NSW,Riverina,Kapooka PPVC,KAPOOKA MILPO,-35.1571982,147.2931571,POINT (-35.1571982 147.2931571)
2432,NSW,Riverina,Koorawatha,KOORAWATHA,-34.036,148.558,POINT (-34.036 148.558)
2433,NSW,Riverina,Kooringal,KOORINGAL,-35.1487,147.373,POINT (-35.1487 147.373)
2434,NSW,Riverina,Kooringal North,KOORINGAL,-35.1432229,147.379937,POINT (-35.1432229 147.379937)
2435,NSW,Riverina,Ladysmith,LADYSMITH,-35.2093,147.511,POINT (-35.2093 147.511)
2436,NSW,Riverina,Lake Albert,LAKE ALBERT,-35.1738,147.38,POINT (-35.1738 147.38)
2437,NSW,Riverina,Lockhart,LOCKHART,-35.2223896,146.7138306,POINT (-35.2223896 146.7138306)
2438,NSW,Riverina,Mangoplah,MANGOPLAH,-35.377309,147.254735,POINT (-35.377309 147.254735)
2439,NSW,Riverina,Marrar,MARRAR,-34.827322,147.3516169,POINT (-34.827322 147.3516169)
2440,NSW,Riverina,Morongla Creek,MORONGLA CREEK,-34.042,148.729,POINT (-34.042 148.729)
2441,NSW,Riverina,Mount Austin,MOUNT AUSTIN,-35.1351,147.352,POINT (-35.1351 147.352)
2442,NSW,Riverina,Murringo,MURRINGO,-34.6033,148.755,POINT (-34.6033 148.755)
2443,NSW,Riverina,Murrumburrah,MURRUMBURRAH,-34.5516166,148.3590037,POINT (-34.5516166 148.3590037)
2444,NSW,Riverina,Nangus,NANGUS,-35.0535,147.908,POINT (-35.0535 147.908)
2445,NSW,Riverina,Parkes,PARKES,-33.1321314,148.1762981,POINT (-33.1321314 148.1762981)
2446,NSW,Riverina,Parkes East,PARKES,-33.1354,148.19,POINT (-33.1354 148.19)
2447,NSW,Riverina,Parkes North,PARKES,-33.1303,148.18,POINT (-33.1303 148.18)
2448,NSW,Riverina,Parkes PPVC,PARKES,-33.1365745,148.1755881,POINT (-33.1365745 148.1755881)
2449,NSW,Riverina,Parkes South,PARKES,-33.1478,148.173,POINT (-33.1478 148.173)
2450,NSW,Riverina,Parkes West,PARKES,-33.1351,148.17,POINT (-33.1351 148.17)
2451,NSW,Riverina,Peak Hill,PEAK HILL,-32.728691,148.1922841,POINT (-32.728691 148.1922841)
2452,NSW,Riverina,Pleasant Hills,PLEASANT HILLS,-35.466735,146.799545,POINT (-35.466735 146.799545)
2453,NSW,Riverina,Quandialla,QUANDIALLA,-34.0107,147.791,POINT (-34.0107 147.791)
2461,NSW,Riverina,Stockinbingal,STOCKINBINGAL,-34.4977,147.883,POINT (-34.4977 147.883)
2462,NSW,Riverina,Sydney (Riverina),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
2463,NSW,Riverina,Tallimba,TALLIMBA,-33.992,146.876,POINT (-33.992 146.876)
2464,NSW,Riverina,Tarcutta,TARCUTTA,-35.2769,147.737,POINT (-35.2769 147.737)
2465,NSW,Riverina,Tatton,TATTON,-35.154,147.363,POINT (-35.154 147.363)
2466,NSW,Riverina,Temora,TEMORA,-34.4446097,147.5352931,POINT (-34.4446097 147.5352931)
2467,NSW,Riverina,Temora West,TEMORA,-34.447,147.524,POINT (-34.447 147.524)
2468,NSW,Riverina,The Rock,THE ROCK,-35.2706717,147.1190122,POINT (-35.2706717 147.1190122)
2469,NSW,Riverina,Tolland,TOLLAND,-35.1463,147.348,POINT (-35.1463 147.348)
2470,NSW,Riverina,Trundle,TRUNDLE,-32.9255,147.71,POINT (-32.9255 147.71)
2471,NSW,Riverina,Tullamore,TULLAMORE,-32.6356,147.565,POINT (-32.6356 147.565)
2472,NSW,Riverina,Tumblong,TUMBLONG,-35.15,147.998,POINT (-35.15 147.998)
2473,NSW,Riverina,Turvey Park,TURVEY PARK,-35.1294,147.357,POINT (-35.1294 147.357)
2474,NSW,Riverina,Ungarie,UNGARIE,-33.6367,146.977,POINT (-33.6367 146.977)
2475,NSW,Riverina,Uranquinty,URANQUINTY,-35.1895,147.249,POINT (-35.1895 147.249)
2476,NSW,Riverina,Wagga Wagga,WAGGA WAGGA,-35.1067,147.372,POINT (-35.1067 147.372)
2477,NSW,Riverina,Wagga Wagga North,NORTH WAGGA WAGGA,-35.0965,147.379,POINT (-35.0965 147.379)
2478,NSW,Riverina,Wagga Wagga PPVC,WAGGA WAGGA,-35.1081689,147.3598323,POINT (-35.1081689 147.3598323)
2479,NSW,Riverina,Wagga Wagga South,WAGGA WAGGA,-35.1194,147.367,POINT (-35.1194 147.367)
2480,NSW,Riverina,Wallendbeen,WALLENDBEEN,-34.5240746,148.1582502,POINT (-34.5240746 148.1582502)
2481,NSW,Riverina,Weethalle,WEETHALLE,-33.8801,146.619,POINT (-33.8801 146.619)
2482,NSW,Riverina,West Wyalong,WEST WYALONG,-33.9163187,147.202357,POINT (-33.9163187 147.202357)
2483,NSW,Riverina,Wombat,WOMBAT,-34.4249,148.242,POINT (-34.4249 148.242)
2484,NSW,Riverina,Woodstock,WOODSTOCK,-33.746,148.849,POINT (-33.746 148.849)
2485,NSW,Riverina,Wyalong,WYALONG,-33.9260178,147.2422061,POINT (-33.9260178 147.2422061)
2486,NSW,Riverina,Wyalong PPVC,WYALONG,-33.9261768,147.2422692,POINT (-33.9261768 147.2422692)
2487,NSW,Riverina,Yerong Creek,YERONG CREEK,-35.3868,147.061,POINT (-35.3868 147.061)
2488,NSW,Riverina,Young,YOUNG,-34.3116,148.292,POINT (-34.3116 148.292)
2489,NSW,Riverina,Young North,YOUNG,-34.3112,148.306,POINT (-34.3112 148.306)
2490,NSW,Riverina,Young PPVC,YOUNG,-34.3124068,148.2944836,POINT (-34.3124068 148.2944836)
2491,NSW,Riverina,Young South,YOUNG,-34.3215,148.291,POINT (-34.3215 148.291)
2492,NSW,Robertson,Avoca Beach,AVOCA BEACH,-33.471,151.431,POINT (-33.471 151.431)
2493,NSW,Robertson,BLV Robertson PPVC,GOSFORD,-33.4274383,151.3416449,POINT (-33.4274383 151.3416449)
2494,NSW,Robertson,Booker Bay,BOOKER BAY,-33.5155,151.347,POINT (-33.5155 151.347)
2495,NSW,Robertson,Copacabana,COPACABANA,-33.4842,151.437,POINT (-33.4842 151.437)
2496,NSW,Robertson,Davistown,DAVISTOWN,-33.4862,151.361,POINT (-33.4862 151.361)
2497,NSW,Robertson,Divisional Office (PREPOLL),GOSFORD,-33.427406,151.341394,POINT (-33.427406 151.341394)
2498,NSW,Robertson,Empire Bay,EMPIRE BAY,-33.5041,151.363,POINT (-33.5041 151.363)
2499,NSW,Robertson,Erina,ERINA,-33.4406,151.381,POINT (-33.4406 151.381)
2500,NSW,Robertson,Erina Central,ERINA,-33.4385191,151.3843344,POINT (-33.4385191 151.3843344)
2501,NSW,Robertson,Erina Heights (Robertson),ERINA HEIGHTS,-33.4281,151.414,POINT (-33.4281 151.414)
2502,NSW,Robertson,Erina South,GREEN POINT,-33.4508,151.377,POINT (-33.4508 151.377)
2503,NSW,Robertson,Ettalong,ETTALONG BEACH,-33.5137,151.332,POINT (-33.5137 151.332)
2504,NSW,Robertson,Ettalong Central,ETTALONG,-33.5132434,151.3344729,POINT (-33.5132434 151.3344729)
2505,NSW,Robertson,Ettalong West,WOY WOY,-33.503,151.321,POINT (-33.503 151.321)
2506,NSW,Robertson,Gosford,GOSFORD,-33.4285045,151.3431501,POINT (-33.4285045 151.3431501)
2507,NSW,Robertson,Gosford East,EAST GOSFORD,-33.4369,151.349,POINT (-33.4369 151.349)
2508,NSW,Robertson,Gosford North,GOSFORD,-33.4215,151.334,POINT (-33.4215 151.334)
2509,NSW,Robertson,Gosford ROBERTSON PPVC,GOSFORD,-33.4235672,151.3431413,POINT (-33.4235672 151.3431413)
2510,NSW,Robertson,Gosford West,POINT CLARE,-33.435881,151.3223944,POINT (-33.435881 151.3223944)
2511,NSW,Robertson,Kariong,KARIONG,-33.4412,151.29,POINT (-33.4412 151.29)
2512,NSW,Robertson,Kariong East,KARIONG,-33.4391635,151.2960469,POINT (-33.4391635 151.2960469)
2513,NSW,Robertson,Kincumber,KINCUMBER,-33.469,151.394,POINT (-33.469 151.394)
2514,NSW,Robertson,Kincumber Central,KINCUMBER,-33.4653,151.383,POINT (-33.4653 151.383)
2515,NSW,Robertson,Kincumber PPVC,KINCUMBER,-33.4744148,151.3938055,POINT (-33.4744148 151.3938055)
2516,NSW,Robertson,Mangrove Mountain,CENTRAL MANGROVE,-33.3006,151.192,POINT (-33.3006 151.192)
2517,NSW,Robertson,Mooney Mooney,MOONEY MOONEY,-33.5235,151.204,POINT (-33.5235 151.204)
2518,NSW,Robertson,Mount White,MOUNT WHITE,-33.4558,151.198,POINT (-33.4558 151.198)
2519,NSW,Robertson,Narara South,NARARA,-33.4073,151.336,POINT (-33.4073 151.336)
2520,NSW,Robertson,Niagara Park (Robertson),NIAGARA PARK,-33.4379,151.439,POINT (-33.4379 151.439)
2521,NSW,Robertson,Ocean Beach,UMINA BEACH,-33.5245,151.315,POINT (-33.5245 151.315)
2522,NSW,Robertson,Peats Ridge,PEATS RIDGE,-33.3257,151.232,POINT (-33.3257 151.232)
2523,NSW,Robertson,Point Clare,POINT CLARE,-33.4439,151.328,POINT (-33.4439 151.328)
2524,NSW,Robertson,Pretty Beach,HARDYS BAY,-33.52541,151.3562975,POINT (-33.52541 151.3562975)
2525,NSW,Robertson,Saratoga,SARATOGA,-33.4749,151.35,POINT (-33.4749 151.35)
2526,NSW,Robertson,Scaysbrook,KINCUMBER,-33.470255,151.406608,POINT (-33.470255 151.406608)
2527,NSW,Robertson,Somersby,SOMERSBY,-33.3584,151.291,POINT (-33.3584 151.291)
2530,NSW,Robertson,Spencer,SPENCER,-33.4593,151.147,POINT (-33.4593 151.147)
2531,NSW,Robertson,Springfield,SPRINGFIELD,-33.4294,151.369,POINT (-33.4294 151.369)
2532,NSW,Robertson,Sydney (Robertson),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
2533,NSW,Robertson,Terrigal,TERRIGAL,-33.442495,151.437657,POINT (-33.442495 151.437657)
2534,NSW,Robertson,Terrigal Lagoon,TERRIGAL,-33.4415,151.438,POINT (-33.4415 151.438)
2535,NSW,Robertson,Terrigal South,TERRIGAL,-33.4502453,151.444163,POINT (-33.4502453 151.444163)
2536,NSW,Robertson,Terrigal West,TERRIGAL,-33.4403,151.423,POINT (-33.4403 151.423)
2537,NSW,Robertson,Umina,UMINA BEACH,-33.5145,151.318,POINT (-33.5145 151.318)
2538,NSW,Robertson,Umina Beach,UMINA BEACH,-33.52179,151.31615,POINT (-33.52179 151.31615)
2539,NSW,Robertson,Umina Central,UMINA BEACH,-33.5056,151.308,POINT (-33.5056 151.308)
2540,NSW,Robertson,Wamberal (Robertson),WAMBERAL,-33.4235,151.441,POINT (-33.4235 151.441)
2541,NSW,Robertson,Woy Woy,WOY WOY,-33.4925,151.325,POINT (-33.4925 151.325)
2542,NSW,Robertson,Woy Woy PPVC,WOY WOY,-33.49,151.32,POINT (-33.49 151.32)
2543,NSW,Robertson,Woy Woy South,WOY WOY,-33.4958,151.309,POINT (-33.4958 151.309)
2544,NSW,Robertson,Wyoming (Robertson),WYOMING,-33.409,151.356,POINT (-33.409 151.356)
